transaction_id,amount,timestamp,user_id,user_comment,category
387,16.56669311533693,2026-01-21T14:03:28.787781,46,Comment 386,C
388,9.766664802022348,2026-01-21T13:03:28.787782,89,Comment 387,C
389,69.43781980027124,2026-01-21T12:03:28.787783,17,Comment 388,B
390,82.21045916217098,2026-01-21T11:03:28.787784,93,Comment 389,A
391,232.85024450701152,2026-01-21T10:03:28.787786,53,Comment 390,A
392,26.60396770763025,2026-01-21T09:03:28.787787,8,Comment 391,A
393,23.262195598086635,2026-01-21T08:03:28.787788,79,Comment 392,B
394,74.89772516717935,2026-01-21T07:03:28.787789,27,Comment 393,B
395,20.836683546537657,2026-01-21T06:03:28.787790,46,Comment 394,B
396,133.5068962199663,2026-01-21T05:03:28.787792,50,Comment 395,B
397,97.74195785831246,2026-01-21T04:03:28.787793,71,Comment 396,B
398,28.017780472107983,2026-01-21T03:03:28.787794,3,Comment 397,A
399,69.48923582477306,2026-01-21T02:03:28.787795,93,Comment 398,B
400,70.23164934275086,2026-01-21T01:03:28.787796,64,Comment 399,B
401,5.441875940335901,2026-01-21T00:03:28.787798,44,Comment 400,A
402,116.4222840433816,2026-01-20T23:03:28.787799,53,Comment 401,B
403,35.18537448783772,2026-01-20T22:03:28.787800,24,Comment 402,A
404,87.5666278761665,2026-01-20T21:03:28.787801,60,Comment 403,A
405,19.286771308225415,2026-01-20T20:03:28.787803,3,Comment 404,C
406,112.93952572729631,2026-01-20T19:03:28.787804,20,Comment 405,C
407,24.64942270300856,2026-01-20T18:03:28.787805,46,Comment 406,C
408,0.5448403307587739,2026-01-20T17:03:28.787806,15,Comment 407,C
409,117.89536484812268,2026-01-20T16:03:28.787807,25,Comment 408,B
410,4.786280527423763,2026-01-20T15:03:28.787809,94,Comment 409,C
411,19.232681669251946,2026-01-20T14:03:28.787810,78,Comment 410,A
412,149.84861915941428,2026-01-20T13:03:28.787811,71,Comment 411,B
413,150.39747700519948,2026-01-20T12:03:28.787812,17,Comment 412,C
414,42.59986455276319,2026-01-20T11:03:28.787813,84,Comment 413,A
415,49.96150401952623,2026-01-20T10:03:28.787814,9,Comment 414,B
416,29.75073318114288,2026-01-20T09:03:28.787816,38,Comment 415,B
417,17.35113893730985,2026-01-20T08:03:28.787817,48,Comment 416,C
418,19.924316727519486,2026-01-20T07:03:28.787818,60,Comment 417,B
419,55.816178996425315,2026-01-20T06:03:28.787819,63,Comment 418,A
420,69.79189368315386,2026-01-20T05:03:28.787820,86,Comment 419,B
421,78.40977081105743,2026-01-20T04:03:28.787822,2,Comment 420,A
422,77.94155159243708,2026-01-20T03:03:28.787823,88,Comment 421,B
423,4.7818473270159725,2026-01-20T02:03:28.787824,72,Comment 422,C
424,34.102479828667796,2026-01-20T01:03:28.787825,11,Comment 423,A
425,2.9640853224368895,2026-01-20T00:03:28.787826,64,Comment 424,B
426,39.87306578476964,2026-01-19T23:03:28.787827,77,Comment 425,B
427,29.127763749364178,2026-01-19T22:03:28.787829,81,Comment 426,B
428,109.33093321104006,2026-01-19T21:03:28.787830,72,Comment 427,A
429,21.609580973394255,2026-01-19T20:03:28.787831,21,Comment 428,A
430,6.225298877622543,2026-01-19T19:03:28.787832,18,Comment 429,A
431,7.715382727105968,2026-01-19T18:03:28.787834,94,Comment 430,C
432,71.67152735395469,2026-01-19T17:03:28.787835,64,Comment 431,C
433,48.14528398740175,2026-01-19T16:03:28.787836,82,Comment 432,A
434,5.330435612269272,2026-01-19T15:03:28.787837,95,Comment 433,B
435,4.392776083430254,2026-01-19T14:03:28.787838,38,Comment 434,C
436,60.36042358265499,2026-01-19T13:03:28.787839,32,Comment 435,A
437,3.777304476289857,2026-01-19T12:03:28.787841,11,Comment 436,B
438,86.25929269042906,2026-01-19T11:03:28.787842,45,Comment 437,C
439,61.24998765650025,2026-01-19T10:03:28.787843,89,Comment 438,B
440,4.242437529015604,2026-01-19T09:03:28.787844,33,Comment 439,B
441,4.432693388890335,2026-01-19T08:03:28.787845,41,Comment 440,B
442,215.77292810290461,2026-01-19T07:03:28.787847,8,Comment 441,B
443,23.441879127614477,2026-01-19T06:03:28.787848,11,Comment 442,C
444,23.152763023765623,2026-01-19T05:03:28.787850,86,Comment 443,C
445,83.77877016413386,2026-01-19T04:03:28.787852,51,Comment 444,C
446,147.10822689816217,2026-01-19T03:03:28.787853,88,Comment 445,A
447,213.4386969800992,2026-01-19T02:03:28.787854,41,Comment 446,C
448,69.99496150581709,2026-01-19T01:03:28.787855,17,Comment 447,B
449,23.601049980956283,2026-01-19T00:03:28.787856,76,Comment 448,C
450,4.359699684897863,2026-01-18T23:03:28.787858,46,Comment 449,B
451,75.06212702273129,2026-01-18T22:03:28.787859,32,Comment 450,A
452,40.86802037807465,2026-01-18T21:03:28.787860,79,Comment 451,B
453,27.601656265248685,2026-01-18T20:03:28.787861,80,Comment 452,B
454,118.41188377390452,2026-01-18T19:03:28.787862,54,Comment 453,B
455,5.894010398594012,2026-01-18T18:03:28.787864,86,Comment 454,A
456,33.92525546864771,2026-01-18T17:03:28.787865,92,Comment 455,C
457,0.5709294716270834,2026-01-18T16:03:28.787866,20,Comment 456,C
458,31.617718479146312,2026-01-18T15:03:28.787868,33,Comment 457,A
459,2.8975215532962886,2026-01-18T14:03:28.787869,74,Comment 458,B
460,6.324549796558561,2026-01-18T13:03:28.787870,40,Comment 459,C
461,6.251311600372814,2026-01-18T12:03:28.787871,32,Comment 460,A
462,52.37841932034858,2026-01-18T11:03:28.787872,97,Comment 461,C
463,68.52988587982364,2026-01-18T10:03:28.787874,2,Comment 462,A
464,43.77768886014343,2026-01-18T09:03:28.787875,97,Comment 463,B
465,163.73601045511884,2026-01-18T08:03:28.787876,33,Comment 464,C
466,23.48982889601336,2026-01-18T07:03:28.787877,77,Comment 465,A
467,16.823457871027937,2026-01-18T06:03:28.787878,30,Comment 466,C
468,101.47512690851148,2026-01-18T05:03:28.787880,33,Comment 467,C
469,12.654103386592668,2026-01-18T04:03:28.787881,77,Comment 468,C
470,165.14350531259555,2026-01-18T03:03:28.787882,26,Comment 469,C
471,0.6114472179484653,2026-01-18T02:03:28.787883,22,Comment 470,A
472,175.12634614397408,2026-01-18T01:03:28.787884,66,Comment 471,B
473,2.2059499309250947,2026-01-18T00:03:28.787886,38,Comment 472,A
474,110.88606145800044,2026-01-17T23:03:28.787887,90,Comment 473,A
475,37.50716251746952,2026-01-17T22:03:28.787888,46,Comment 474,A
476,247.84143039630163,2026-01-17T21:03:28.787889,15,Comment 475,B
477,3.833068797722747,2026-01-17T20:03:28.787890,98,Comment 476,C
478,40.35548318666744,2026-01-17T19:03:28.787892,44,Comment 477,C
479,174.17876106280025,2026-01-17T18:03:28.787893,49,Comment 478,C
480,37.0221966590522,2026-01-17T17:03:28.787894,75,Comment 479,B
481,49.63141451905937,2026-01-17T16:03:28.787895,61,Comment 480,C
482,59.49506190583871,2026-01-17T15:03:28.787896,67,Comment 481,B
483,30.306387783847544,2026-01-17T14:03:28.787897,6,Comment 482,C
484,49.383708650401104,2026-01-17T13:03:28.787899,9,Comment 483,C
485,43.89129309028778,2026-01-17T12:03:28.787900,6,Comment 484,A
486,115.71163847413237,2026-01-17T11:03:28.787901,73,Comment 485,B
487,2.3255730871740488,2026-01-17T10:03:28.787902,95,Comment 486,A
488,16.49213629493792,2026-01-17T09:03:28.787903,32,Comment 487,A
489,150.19980029304656,2026-01-17T08:03:28.787905,41,Comment 488,A
490,110.4837914226743,2026-01-17T07:03:28.787906,76,Comment 489,B
491,30.408763097981,2026-01-17T06:03:28.787907,8,Comment 490,B
492,48.396651436948865,2026-01-17T05:03:28.787908,72,Comment 491,C
493,16.243670994756506,2026-01-17T04:03:28.787909,50,Comment 492,A
494,10.420208071803225,2026-01-17T03:03:28.787910,92,Comment 493,C
495,31.152929940204938,2026-01-17T02:03:28.787912,62,Comment 494,A
496,21.797676730836667,2026-01-17T01:03:28.787913,84,Comment 495,B
497,43.81218530033215,2026-01-17T00:03:28.787914,62,Comment 496,B
498,4.04611422165924,2026-01-16T23:03:28.787915,7,Comment 497,B
499,183.24800612612836,2026-01-16T22:03:28.787916,75,Comment 498,A
500,214.19327877762692,2026-01-16T21:03:28.787918,84,Comment 499,B
501,59.893194095639466,2026-01-16T20:03:28.787919,80,Comment 500,A
502,38.403921720604494,2026-01-16T19:03:28.787920,4,Comment 501,C
503,18.518965077718,2026-01-16T18:03:28.787921,6,Comment 502,A
504,84.04535837439984,2026-01-16T17:03:28.787923,58,Comment 503,C
505,57.716479182440786,2026-01-16T16:03:28.787924,22,Comment 504,A
506,8.873682705024418,2026-01-16T15:03:28.787925,26,Comment 505,C
507,120.91505459995638,2026-01-16T14:03:28.787926,3,Comment 506,B
508,86.44972556836356,2026-01-16T13:03:28.787927,41,Comment 507,C
509,149.5869262516718,2026-01-16T12:03:28.787929,60,Comment 508,B
510,64.68020020980671,2026-01-16T11:03:28.787930,14,Comment 509,B
511,47.52020097956864,2026-01-16T10:03:28.787931,75,Comment 510,C
512,27.085125329655668,2026-01-16T09:03:28.787932,82,Comment 511,A
513,134.9509180773559,2026-01-16T08:03:28.787933,12,Comment 512,A
514,100.519619002346,2026-01-16T07:03:28.787935,87,Comment 513,A
515,2.3136469326561393,2026-01-16T06:03:28.787936,12,Comment 514,A
516,1.3360408433255682,2026-01-16T05:03:28.787937,13,Comment 515,A
517,23.617388079163142,2026-01-16T04:03:28.787938,25,Comment 516,B
518,83.18238614980432,2026-01-16T03:03:28.787939,45,Comment 517,A
519,218.2137734110084,2026-01-16T02:03:28.787940,19,Comment 518,B
520,8.150475496723985,2026-01-16T01:03:28.787942,55,Comment 519,B
521,45.08620651078679,2026-01-16T00:03:28.787943,45,Comment 520,B
522,23.973684987904807,2026-01-15T23:03:28.787944,8,Comment 521,C
523,175.18542771879814,2026-01-15T22:03:28.787945,93,Comment 522,C
524,92.29566037168173,2026-01-15T21:03:28.787947,53,Comment 523,B
525,91.10950232349286,2026-01-15T20:03:28.787948,55,Comment 524,C
526,31.620778556988675,2026-01-15T19:03:28.787949,32,Comment 525,A
527,26.79174681636745,2026-01-15T18:03:28.787950,51,Comment 526,A
528,15.96944460750306,2026-01-15T17:03:28.787951,44,Comment 527,B
529,2.901348192241811,2026-01-15T16:03:28.787952,82,Comment 528,A
530,100.02130700016552,2026-01-15T15:03:28.787954,70,Comment 529,B
531,83.80587196249614,2026-01-15T14:03:28.787955,18,Comment 530,B
532,408.6222798909041,2026-01-15T13:03:28.787956,83,Comment 531,A
533,284.74367003721665,2026-01-15T12:03:28.787957,22,Comment 532,C
534,40.5325796320697,2026-01-15T11:03:28.787958,37,Comment 533,A
535,73.26415451031303,2026-01-15T10:03:28.787960,96,Comment 534,A
536,144.8085841437218,2026-01-15T09:03:28.787961,56,Comment 535,B
537,94.73860073546228,2026-01-15T08:03:28.787962,59,Comment 536,B
538,14.207622229057327,2026-01-15T07:03:28.787963,3,Comment 537,B
539,29.941341369993225,2026-01-15T06:03:28.787964,28,Comment 538,B
540,6.914817215654432,2026-01-15T05:03:28.787966,74,Comment 539,C
541,154.01118932208544,2026-01-15T04:03:28.787967,35,Comment 540,C
542,46.59238512943091,2026-01-15T03:03:28.787968,61,Comment 541,C
543,12.980186270924184,2026-01-15T02:03:28.787969,93,Comment 542,B
544,55.69147695866251,2026-01-15T01:03:28.787970,54,Comment 543,B
545,48.133521737153586,2026-01-15T00:03:28.787972,63,Comment 544,B
546,22.171023114855302,2026-01-14T23:03:28.787973,79,Comment 545,C
547,6.026956069923464,2026-01-14T22:03:28.787974,97,Comment 546,B
548,55.67206417595511,2026-01-14T21:03:28.787975,7,Comment 547,A
549,36.730521209301884,2026-01-14T20:03:28.787976,76,Comment 548,A
550,73.99035404802575,2026-01-14T19:03:28.787978,49,Comment 549,B
551,36.71549302117575,2026-01-14T18:03:28.787979,94,Comment 550,A
552,95.5885055654242,2026-01-14T17:03:28.787980,85,Comment 551,A
553,40.13770595107437,2026-01-14T16:03:28.787981,31,Comment 552,C
554,41.155729049007356,2026-01-14T15:03:28.787982,58,Comment 553,B
555,104.63793216148858,2026-01-14T14:03:28.787984,61,Comment 554,B
556,25.83236569940585,2026-01-14T13:03:28.787985,24,Comment 555,C
557,7.194397769514947,2026-01-14T12:03:28.787986,20,Comment 556,A
558,1.460251071604734,2026-01-14T11:03:28.787987,37,Comment 557,A
559,70.35287263312928,2026-01-14T10:03:28.787988,4,Comment 558,B
560,48.41994835303398,2026-01-14T09:03:28.787990,92,Comment 559,A
561,60.883267389893824,2026-01-14T08:03:28.787991,20,Comment 560,C
562,11.974074674672174,2026-01-14T07:03:28.787992,60,Comment 561,C
563,7.330627561413933,2026-01-14T06:03:28.787993,24,Comment 562,B
564,0.7325738132834391,2026-01-14T05:03:28.787994,50,Comment 563,C
565,21.584363075753462,2026-01-14T04:03:28.787996,49,Comment 564,C
566,44.56986878324723,2026-01-14T03:03:28.787997,51,Comment 565,B
567,24.899093378057536,2026-01-14T02:03:28.787998,96,Comment 566,C
568,28.76597814142156,2026-01-14T01:03:28.787999,36,Comment 567,C
569,117.25307614907207,2026-01-14T00:03:28.788000,98,Comment 568,C
570,21.405130721255585,2026-01-13T23:03:28.788002,66,Comment 569,A
571,36.076251403616055,2026-01-13T22:03:28.788003,79,Comment 570,B
572,76.54358688598508,2026-01-13T21:03:28.788004,34,Comment 571,B
573,25.254006564958985,2026-01-13T20:03:28.788005,36,Comment 572,B
574,48.65452376765427,2026-01-13T19:03:28.788006,6,Comment 573,A
575,99.15703218421534,2026-01-13T18:03:28.788008,39,Comment 574,A
576,149.3095207687334,2026-01-13T17:03:28.788009,42,Comment 575,B
577,7.954093965741799,2026-01-13T16:03:28.788010,58,Comment 576,A
578,130.58313815210394,2026-01-13T15:03:28.788011,12,Comment 577,B
579,33.87513904977653,2026-01-13T14:03:28.788012,3,Comment 578,A
580,14.936772717569788,2026-01-13T13:03:28.788014,18,Comment 579,C
581,30.729348368534875,2026-01-13T12:03:28.788015,40,Comment 580,C
582,195.68265487902957,2026-01-13T11:03:28.788016,21,Comment 581,B
583,33.924564633367986,2026-01-13T10:03:28.788017,15,Comment 582,A
584,19.93080160502499,2026-01-13T09:03:28.788018,97,Comment 583,A
585,50.17431369788298,2026-01-13T08:03:28.788020,99,Comment 584,C
586,13.731423385780147,2026-01-13T07:03:28.788021,26,Comment 585,C
587,3.944765248811752,2026-01-13T06:03:28.788022,8,Comment 586,A
588,6.898760985620793,2026-01-13T05:03:28.788023,94,Comment 587,A
589,6.850921203350356,2026-01-13T04:03:28.788024,87,Comment 588,A
590,8.237995077833649,2026-01-13T03:03:28.788025,42,Comment 589,A
591,7.473003303375828,2026-01-13T02:03:28.788027,44,Comment 590,A
592,51.204202553790324,2026-01-13T01:03:28.788028,14,Comment 591,A
593,10.037317851724081,2026-01-13T00:03:28.788029,78,Comment 592,B
594,21.206965789740263,2026-01-12T23:03:28.788031,2,Comment 593,A
595,113.54870625641789,2026-01-12T22:03:28.788032,37,Comment 594,C
596,32.11905708232968,2026-01-12T21:03:28.788033,69,Comment 595,B
597,55.06445418261903,2026-01-12T20:03:28.788034,38,Comment 596,A
598,9.456425855660825,2026-01-12T19:03:28.788035,41,Comment 597,C
599,10.677549049754752,2026-01-12T18:03:28.788037,62,Comment 598,B
600,2.086360635878265,2026-01-12T17:03:28.788038,60,Comment 599,C
601,9.252367203279043,2026-01-12T16:03:28.788039,14,Comment 600,A
602,16.327405931557276,2026-01-12T15:03:28.788040,89,Comment 601,A
603,9.740590874155398,2026-01-12T14:03:28.788041,84,Comment 602,A
604,4.644295393018378,2026-01-12T13:03:28.788043,2,Comment 603,A
605,6.427810674667627,2026-01-12T12:03:28.788044,70,Comment 604,B
606,30.881467168268955,2026-01-12T11:03:28.788045,17,Comment 605,B
607,11.554610317254829,2026-01-12T10:03:28.788046,89,Comment 606,C
608,22.649055775545925,2026-01-12T09:03:28.788047,28,Comment 607,A
609,35.00025923571652,2026-01-12T08:03:28.788049,66,Comment 608,C
610,58.62287170062711,2026-01-12T07:03:28.788050,35,Comment 609,B
611,2.0052865050007713,2026-01-12T06:03:28.788051,5,Comment 610,A
612,80.32471219130598,2026-01-12T05:03:28.788052,65,Comment 611,A
613,49.429684518364816,2026-01-12T04:03:28.788053,40,Comment 612,B
614,4.264771518816713,2026-01-12T03:03:28.788054,76,Comment 613,B
615,103.40673492440453,2026-01-12T02:03:28.788056,56,Comment 614,B
616,126.8346773189464,2026-01-12T01:03:28.788057,36,Comment 615,B
617,3.15114137800817,2026-01-12T00:03:28.788058,45,Comment 616,B
618,16.20884215643254,2026-01-11T23:03:28.788059,23,Comment 617,A
619,82.04675916133213,2026-01-11T22:03:28.788060,47,Comment 618,B
620,68.96786201071542,2026-01-11T21:03:28.788062,31,Comment 619,A
621,10.198981603090024,2026-01-11T20:03:28.788063,11,Comment 620,A
622,11.744951559076663,2026-01-11T19:03:28.788064,10,Comment 621,B
623,23.139255501218486,2026-01-11T18:03:28.788065,67,Comment 622,B
624,33.13312823343072,2026-01-11T17:03:28.788067,14,Comment 623,A
625,48.1500917029276,2026-01-11T16:03:28.788068,80,Comment 624,B
626,23.01562815001756,2026-01-11T15:03:28.788069,74,Comment 625,B
627,31.04455546104588,2026-01-11T14:03:28.788070,93,Comment 626,B
628,68.81144701949212,2026-01-11T13:03:28.788071,10,Comment 627,C
629,1.8686476160739232,2026-01-11T12:03:28.788073,76,Comment 628,A
630,14.546831094119861,2026-01-11T11:03:28.788074,94,Comment 629,C
631,62.474593747801286,2026-01-11T10:03:28.788075,1,Comment 630,B
632,112.78833771653068,2026-01-11T09:03:28.788076,5,Comment 631,C
633,35.838955610420044,2026-01-11T08:03:28.788077,20,Comment 632,B
634,37.97647511765344,2026-01-11T07:03:28.788079,8,Comment 633,C
635,5.668066927033169,2026-01-11T06:03:28.788080,43,Comment 634,B
636,29.657162304177543,2026-01-11T05:03:28.788081,76,Comment 635,C
637,38.0303399527645,2026-01-11T04:03:28.788082,1,Comment 636,C
638,13.884640163032666,2026-01-11T03:03:28.788083,57,Comment 637,C
639,15.683730593927192,2026-01-11T02:03:28.788085,64,Comment 638,A
640,23.6832492401236,2026-01-11T01:03:28.788086,84,Comment 639,C
641,1.0137680375157256,2026-01-11T00:03:28.788087,28,Comment 640,A
642,19.436238062806787,2026-01-10T23:03:28.788088,37,Comment 641,B
643,11.877846781181493,2026-01-10T22:03:28.788089,47,Comment 642,C
644,19.837461511599134,2026-01-10T21:03:28.788091,76,Comment 643,B
645,6.378155164239063,2026-01-10T20:03:28.788092,37,Comment 644,B
646,110.60399499715123,2026-01-10T19:03:28.788093,49,Comment 645,C
647,45.019940693977986,2026-01-10T18:03:28.788094,44,Comment 646,A
648,56.83164789465158,2026-01-10T17:03:28.788097,56,Comment 647,C
649,77.83545161888956,2026-01-10T16:03:28.788098,28,Comment 648,B
650,34.50182109244426,2026-01-10T15:03:28.788099,79,Comment 649,B
651,4.546604725872792,2026-01-10T14:03:28.788101,6,Comment 650,C
652,38.51291816474113,2026-01-10T13:03:28.788102,61,Comment 651,A
653,44.19615289356868,2026-01-10T12:03:28.788103,20,Comment 652,A
654,68.41083244042046,2026-01-10T11:03:28.788104,78,Comment 653,B
655,28.251732469149104,2026-01-10T10:03:28.788105,2,Comment 654,B
656,6.824233336465611,2026-01-10T09:03:28.788106,73,Comment 655,A
657,16.688109013085196,2026-01-10T08:03:28.788108,37,Comment 656,C
658,22.555741273731172,2026-01-10T07:03:28.788109,20,Comment 657,B
659,51.91123058109308,2026-01-10T06:03:28.788110,26,Comment 658,A
660,42.28908606007098,2026-01-10T05:03:28.788111,29,Comment 659,B
661,22.010337982590308,2026-01-10T04:03:28.788112,1,Comment 660,C
662,215.3097886084906,2026-01-10T03:03:28.788114,35,Comment 661,A
663,46.541650423360466,2026-01-10T02:03:28.788115,70,Comment 662,B
664,13.539726437839997,2026-01-10T01:03:28.788116,59,Comment 663,C
665,5.367150231244342,2026-01-10T00:03:28.788117,69,Comment 664,B
666,8.294414629491294,2026-01-09T23:03:28.788118,33,Comment 665,C
667,14.115342469757048,2026-01-09T22:03:28.788120,51,Comment 666,C
668,8.758243747714701,2026-01-09T21:03:28.788121,78,Comment 667,A
669,10.32458727272902,2026-01-09T20:03:28.788122,12,Comment 668,C
670,16.780292410772326,2026-01-09T19:03:28.788123,20,Comment 669,B
671,9.52012168314435,2026-01-09T18:03:28.788124,53,Comment 670,C
672,113.53757246779577,2026-01-09T17:03:28.788126,88,Comment 671,C
673,4.181785629600008,2026-01-09T16:03:28.788127,43,Comment 672,A
674,37.170617505635136,2026-01-09T15:03:28.788128,98,Comment 673,C
675,26.415277824465118,2026-01-09T14:03:28.788129,89,Comment 674,C
676,201.93210830079602,2026-01-09T13:03:28.788130,50,Comment 675,B
677,5.941367284870245,2026-01-09T12:03:28.788132,29,Comment 676,A
678,25.36289968712152,2026-01-09T11:03:28.788133,57,Comment 677,A
679,174.45298320633574,2026-01-09T10:03:28.788134,39,Comment 678,A
680,100.31220309840774,2026-01-09T09:03:28.788135,95,Comment 679,C
681,84.93315170180897,2026-01-09T08:03:28.788137,56,Comment 680,A
682,14.913754176675232,2026-01-09T07:03:28.788138,43,Comment 681,C
683,9.369976639324376,2026-01-09T06:03:28.788139,50,Comment 682,C
684,55.22797993408918,2026-01-09T05:03:28.788140,23,Comment 683,B
685,132.51925474799776,2026-01-09T04:03:28.788141,44,Comment 684,B
686,40.682521095237114,2026-01-09T03:03:28.788143,38,Comment 685,B
687,42.386378072929325,2026-01-09T02:03:28.788144,84,Comment 686,B
688,16.423751540532542,2026-01-09T01:03:28.788145,23,Comment 687,B
689,73.37368792060443,2026-01-09T00:03:28.788146,45,Comment 688,C
690,10.353899107303542,2026-01-08T23:03:28.788148,52,Comment 689,C
691,19.554390655961633,2026-01-08T22:03:28.788149,80,Comment 690,A
692,27.707227503491527,2026-01-08T21:03:28.788150,50,Comment 691,C
693,35.42424813223492,2026-01-08T20:03:28.788151,8,Comment 692,C
694,13.88062917848029,2026-01-08T19:03:28.788152,85,Comment 693,B
695,6.099163607206772,2026-01-08T18:03:28.788154,1,Comment 694,C
696,47.159982871467825,2026-01-08T17:03:28.788155,8,Comment 695,B
697,17.02816842182709,2026-01-08T16:03:28.788156,29,Comment 696,A
698,43.522653414622184,2026-01-08T15:03:28.788157,96,Comment 697,A
699,8.38323763853399,2026-01-08T14:03:28.788158,5,Comment 698,C
700,32.80606890142638,2026-01-08T13:03:28.788160,86,Comment 699,A
701,38.02736240645389,2026-01-08T12:03:28.788161,47,Comment 700,C
702,2.6607325728560665,2026-01-08T11:03:28.788162,34,Comment 701,A
703,20.51918006902116,2026-01-08T10:03:28.788163,65,Comment 702,B
704,7.21746634159658,2026-01-08T09:03:28.788164,55,Comment 703,B
705,3.2736129386262443,2026-01-08T08:03:28.788166,90,Comment 704,B
706,230.0600655697662,2026-01-08T07:03:28.788167,43,Comment 705,B
707,19.456501125971013,2026-01-08T06:03:28.788168,74,Comment 706,C
708,83.00353068849493,2026-01-08T05:03:28.788169,30,Comment 707,A
709,14.69444171467007,2026-01-08T04:03:28.788170,82,Comment 708,C
710,57.20706755101757,2026-01-08T03:03:28.788172,17,Comment 709,B
711,71.40331114141043,2026-01-08T02:03:28.788173,26,Comment 710,C
712,45.27232970845699,2026-01-08T01:03:28.788174,8,Comment 711,A
713,31.892832202263588,2026-01-08T00:03:28.788175,47,Comment 712,C
714,26.537890675268887,2026-01-07T23:03:28.788176,76,Comment 713,A
715,21.45216508519874,2026-01-07T22:03:28.788178,91,Comment 714,C
716,132.62780241103906,2026-01-07T21:03:28.788179,72,Comment 715,A
717,88.7803535570899,2026-01-07T20:03:28.788180,89,Comment 716,A
718,167.65881947078458,2026-01-07T19:03:28.788181,46,Comment 717,B
719,6.6364270918052775,2026-01-07T18:03:28.788182,68,Comment 718,A
720,65.62756817302538,2026-01-07T17:03:28.788184,33,Comment 719,B
721,139.30636326306202,2026-01-07T16:03:28.788185,1,Comment 720,B
722,9.997790485039884,2026-01-07T15:03:28.788186,19,Comment 721,B
723,3.4405158736248436,2026-01-07T14:03:28.788187,31,Comment 722,C
724,67.5696576594311,2026-01-07T13:03:28.788188,80,Comment 723,C
725,42.72135720993349,2026-01-07T12:03:28.788190,14,Comment 724,C
726,92.2038570660739,2026-01-07T11:03:28.788191,53,Comment 725,C
727,7.52791232070963,2026-01-07T10:03:28.788192,48,Comment 726,A
728,79.3025055515934,2026-01-07T09:03:28.788193,69,Comment 727,A
729,11.258988653351148,2026-01-07T08:03:28.788194,90,Comment 728,C
730,8.9357599482759,2026-01-07T07:03:28.788196,62,Comment 729,A
731,8.972232827997535,2026-01-07T06:03:28.788197,92,Comment 730,A
732,84.25516412820043,2026-01-07T05:03:28.788198,66,Comment 731,B
733,54.710681950798445,2026-01-07T04:03:28.788199,64,Comment 732,B
734,37.018797817302215,2026-01-07T03:03:28.788200,70,Comment 733,B
735,22.22307008390341,2026-01-07T02:03:28.788202,63,Comment 734,B
736,104.86013336471662,2026-01-07T01:03:28.788203,73,Comment 735,A
737,24.915637484872246,2026-01-07T00:03:28.788204,33,Comment 736,C
738,84.80413314240349,2026-01-06T23:03:28.788205,41,Comment 737,A
739,28.913744055694018,2026-01-06T22:03:28.788206,89,Comment 738,A
740,23.655978290886857,2026-01-06T21:03:28.788208,48,Comment 739,A
741,31.05805299498013,2026-01-06T20:03:28.788209,13,Comment 740,B
742,17.932263771532103,2026-01-06T19:03:28.788210,73,Comment 741,B
743,68.83886564684697,2026-01-06T18:03:28.788211,77,Comment 742,B
744,34.9301407847798,2026-01-06T17:03:28.788212,31,Comment 743,C
745,13.212126549853261,2026-01-06T16:03:28.788214,75,Comment 744,A
746,114.91699247752918,2026-01-06T15:03:28.788215,68,Comment 745,C
747,24.216587117935564,2026-01-06T14:03:28.788216,98,Comment 746,B
748,39.21411910888818,2026-01-06T13:03:28.788217,4,Comment 747,C
749,118.47478043548132,2026-01-06T12:03:28.788218,19,Comment 748,A
750,48.93996519286654,2026-01-06T11:03:28.788220,70,Comment 749,A
751,6.215730792888988,2026-01-06T10:03:28.788221,98,Comment 750,B
752,140.53083419661044,2026-01-06T09:03:28.788222,82,Comment 751,B
753,49.40384644674131,2026-01-06T08:03:28.788223,13,Comment 752,C
754,20.39131577756547,2026-01-06T07:03:28.788224,23,Comment 753,B
755,7.498841030821291,2026-01-06T06:03:28.788226,83,Comment 754,B
756,79.00006978401335,2026-01-06T05:03:28.788227,75,Comment 755,A
757,48.38877537814262,2026-01-06T04:03:28.788228,1,Comment 756,B
758,38.12069290245141,2026-01-06T03:03:28.788229,88,Comment 757,B
759,112.16516652682228,2026-01-06T02:03:28.788230,54,Comment 758,A
760,77.6995006848036,2026-01-06T01:03:28.788232,71,Comment 759,A
761,8.224566006317044,2026-01-06T00:03:28.788233,89,Comment 760,C
762,18.678127569790025,2026-01-05T23:03:28.788234,85,Comment 761,B
763,14.283480927441897,2026-01-05T22:03:28.788235,15,Comment 762,A
764,68.11840309342058,2026-01-05T21:03:28.788236,65,Comment 763,C
765,1.7053769928918965,2026-01-05T20:03:28.788238,76,Comment 764,C
766,42.18567781930715,2026-01-05T19:03:28.788239,71,Comment 765,B
767,71.87068579298894,2026-01-05T18:03:28.788240,15,Comment 766,B
768,104.6833672192969,2026-01-05T17:03:28.788241,21,Comment 767,C
769,20.933729677254636,2026-01-05T16:03:28.788243,19,Comment 768,A
770,86.09039817705015,2026-01-05T15:03:28.788244,60,Comment 769,C
771,5.862194254938867,2026-01-05T14:03:28.788245,93,Comment 770,B
772,93.68719786058438,2026-01-05T13:03:28.788246,89,Comment 771,A
773,6.818981526403542,2026-01-05T12:03:28.788247,33,Comment 772,A
